Execution started at: 24-Sep-2026 02:55:19
Results folder: Results_Electronics_Hard\2026-09-24_02-55-19
Output format for journal: PDF
VERSION: 5.0 - UPGRADED WITH ADVANCED PAIRED STATISTICS


========================================
CMOS ELECTRONICS OPTIMIZATION BENCHMARK SUITE - HARD VERSION
========================================

Configuration:
  Benchmark type: Electronics (HARD VERSION)
  Number of runs: 51 (Upgraded for higher power)
  Population size: 30
  Max FEs per dimension: 10000
  Statistical significance level: alpha = 0.05
  Output format: PDF (PNG + PDF)

Electronics Problems (HARD VERSIONS):
  E1: Two-Stage Folded-Cascode Op-Amp (18D) - HARD
    Robust sizing of folded-cascode op-amp under Monte-Carlo mismatch (Nmc=50), 18D design variables
  E2: RF CMOS Cascode LNA 2.4GHz (12D) - HARD with Noise
    2.4 GHz cascode LNA optimization with process variation, yield requirement 99%
  E3: Low Phase-Noise LC-VCO with PVT (11D) - HARD
    LC-VCO phase-noise minimization with full PVT variation, tighter PN constraint
  E4: Robust 6T FinFET SRAM Cell (9D) - HARD
    FinFET SRAM cell robust optimization with Nmc=200, yield requirement 99%

Algorithms (6 total):
   1. KDO        - Karma-Dharma Optimizer (Proposed)
   2. SFO        - Swift Flight Optimizer
   3. StMA       - Sterna Migration Algorithm
   4. CAO        - Cell Autophagy Optimization
   5. ERBMO      - Enhanced Red-billed Blue Magpie Optimizer
   6. SMNBKA_ICMIC - Binary Evolution Black-kite Algorithm

Initializing results storage...

========================================
STARTING OPTIMIZATION PROCESS (HARD PROBLEMS)
========================================


--- Algorithm: KDO ---
  Problem: E1: Two-Stage Folded-Cascode Op-Amp (18D) - HARD (dim=18, MaxFEs=180000, MaxIter=6000)
Iter 3600 | Best = 2.5256e+08 | FEs = 109122
Iter 4200 | Best = 2.5256e+08 | FEs = 127391
Iter 4800 | Best = 2.5256e+08 | FEs = 145706
Iter 5400 | Best = 2.5256e+08 | FEs = 164087
Iter    1 | Best = 2.6450e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18156
Iter 1200 | Best = 2.5256e+08 | FEs = 36318
Iter 1800 | Best = 2.5256e+08 | FEs = 54494
Iter 2400 | Best = 2.5256e+08 | FEs = 72681
Iter 3000 | Best = 2.5256e+08 | FEs = 90874
Iter 3600 | Best = 2.5256e+08 | FEs = 109110
Iter 4200 | Best = 2.5256e+08 | FEs = 127375
Iter 4800 | Best = 2.5256e+08 | FEs = 145681
Iter 5400 | Best = 2.5256e+08 | FEs = 164043
Iter    1 | Best = 2.5356e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18153
Iter 1200 | Best = 2.5256e+08 | FEs = 36314
Iter 1800 | Best = 2.5256e+08 | FEs = 54487
Iter 2400 | Best = 2.5256e+08 | FEs = 72668
Iter 3000 | Best = 2.5256e+08 | FEs = 90870
Iter 3600 | Best = 2.5256e+08 | FEs = 109110
Iter 4200 | Best = 2.5256e+08 | FEs = 127354
Iter 4800 | Best = 2.5256e+08 | FEs = 145621
Iter 5400 | Best = 2.5256e+08 | FEs = 163966
Iter    1 | Best = 2.5552e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18152
Iter 1200 | Best = 2.5256e+08 | FEs = 36316
Iter 1800 | Best = 2.5256e+08 | FEs = 54488
Iter 2400 | Best = 2.5256e+08 | FEs = 72671
Iter 3000 | Best = 2.5256e+08 | FEs = 90880
Iter 3600 | Best = 2.5256e+08 | FEs = 109109
Iter 4200 | Best = 2.5256e+08 | FEs = 127371
Iter 4800 | Best = 2.5256e+08 | FEs = 145671
Iter 5400 | Best = 2.5256e+08 | FEs = 164030
35 Iter    1 | Best = 2.5805e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18150
Iter 1200 | Best = 2.5256e+08 | FEs = 36304
Iter 1800 | Best = 2.5256e+08 | FEs = 54473
Iter 2400 | Best = 2.5256e+08 | FEs = 72655
Iter 3000 | Best = 2.5256e+08 | FEs = 90863
Iter 3600 | Best = 2.5256e+08 | FEs = 109091
Iter 4200 | Best = 2.5256e+08 | FEs = 127328
Iter 4800 | Best = 2.5256e+08 | FEs = 145637
Iter 5400 | Best = 2.5256e+08 | FEs = 164006
Iter    1 | Best = 2.6361e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18154
Iter 1200 | Best = 2.5256e+08 | FEs = 36315
Iter 1800 | Best = 2.5256e+08 | FEs = 54493
Iter 2400 | Best = 2.5256e+08 | FEs = 72673
Iter 3000 | Best = 2.5256e+08 | FEs = 90873
Iter 3600 | Best = 2.5256e+08 | FEs = 109120
Iter 4200 | Best = 2.5256e+08 | FEs = 127383
Iter 4800 | Best = 2.5256e+08 | FEs = 145684
Iter 5400 | Best = 2.5256e+08 | FEs = 164032
Iter    1 | Best = 2.5998e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18164
Iter 1200 | Best = 2.5256e+08 | FEs = 36332
Iter 1800 | Best = 2.5256e+08 | FEs = 54488
Iter 2400 | Best = 2.5256e+08 | FEs = 72688
Iter 3000 | Best = 2.5256e+08 | FEs = 90897
Iter 3600 | Best = 2.5256e+08 | FEs = 109137
Iter 4200 | Best = 2.5256e+08 | FEs = 127375
Iter 4800 | Best = 2.5256e+08 | FEs = 145679
Iter 5400 | Best = 2.5256e+08 | FEs = 164045
Iter    1 | Best = 2.5518e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18153
Iter 1200 | Best = 2.5256e+08 | FEs = 36312
Iter 1800 | Best = 2.5256e+08 | FEs = 54490
Iter 2400 | Best = 2.5256e+08 | FEs = 72680
Iter 3000 | Best = 2.5256e+08 | FEs = 90885
Iter 3600 | Best = 2.5256e+08 | FEs = 109124
Iter 4200 | Best = 2.5256e+08 | FEs = 127390
Iter 4800 | Best = 2.5256e+08 | FEs = 145683
Iter 5400 | Best = 2.5256e+08 | FEs = 164076
Iter    1 | Best = 2.5426e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18159
Iter 1200 | Best = 2.5256e+08 | FEs = 36308
Iter 1800 | Best = 2.5256e+08 | FEs = 54477
Iter 2400 | Best = 2.5256e+08 | FEs = 72670
Iter 3000 | Best = 2.5256e+08 | FEs = 90884
Iter 3600 | Best = 2.5256e+08 | FEs = 109114
Iter 4200 | Best = 2.5256e+08 | FEs = 127382
Iter 4800 | Best = 2.5256e+08 | FEs = 145684
Iter 5400 | Best = 2.5256e+08 | FEs = 164017
40 Iter    1 | Best = 2.5450e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18153
Iter 1200 | Best = 2.5256e+08 | FEs = 36311
Iter 1800 | Best = 2.5256e+08 | FEs = 54482
Iter 2400 | Best = 2.5256e+08 | FEs = 72672
Iter 3000 | Best = 2.5256e+08 | FEs = 90871
Iter 3600 | Best = 2.5256e+08 | FEs = 109112
Iter 4200 | Best = 2.5256e+08 | FEs = 127368
Iter 4800 | Best = 2.5256e+08 | FEs = 145665
Iter 5400 | Best = 2.5256e+08 | FEs = 163989
Iter    1 | Best = 2.5559e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18152
Iter 1200 | Best = 2.5256e+08 | FEs = 36314
Iter 1800 | Best = 2.5256e+08 | FEs = 54481
Iter 2400 | Best = 2.5256e+08 | FEs = 72666
Iter 3000 | Best = 2.5256e+08 | FEs = 90878
Iter 3600 | Best = 2.5256e+08 | FEs = 109104
Iter 4200 | Best = 2.5256e+08 | FEs = 127345
Iter 4800 | Best = 2.5256e+08 | FEs = 145629
Iter 5400 | Best = 2.5256e+08 | FEs = 163976
Iter    1 | Best = 2.5669e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18151
Iter 1200 | Best = 2.5256e+08 | FEs = 36317
Iter 1800 | Best = 2.5256e+08 | FEs = 54486
Iter 2400 | Best = 2.5256e+08 | FEs = 72665
Iter 3000 | Best = 2.5256e+08 | FEs = 90872
Iter 3600 | Best = 2.5256e+08 | FEs = 109118
Iter 4200 | Best = 2.5256e+08 | FEs = 127361
Iter 4800 | Best = 2.5256e+08 | FEs = 145688
Iter 5400 | Best = 2.5256e+08 | FEs = 164040
Iter    1 | Best = 2.5650e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18150
Iter 1200 | Best = 2.5256e+08 | FEs = 36314
Iter 1800 | Best = 2.5256e+08 | FEs = 54487
Iter 2400 | Best = 2.5256e+08 | FEs = 72685
Iter 3000 | Best = 2.5256e+08 | FEs = 90889
Iter 3600 | Best = 2.5256e+08 | FEs = 109127
Iter 4200 | Best = 2.5256e+08 | FEs = 127403
Iter 4800 | Best = 2.5256e+08 | FEs = 145710
Iter 5400 | Best = 2.5256e+08 | FEs = 164090
Iter    1 | Best = 2.5419e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18155
Iter 1200 | Best = 2.5256e+08 | FEs = 36321
Iter 1800 | Best = 2.5256e+08 | FEs = 54492
Iter 2400 | Best = 2.5256e+08 | FEs = 72678
Iter 3000 | Best = 2.5256e+08 | FEs = 90891
Iter 3600 | Best = 2.5256e+08 | FEs = 109124
Iter 4200 | Best = 2.5256e+08 | FEs = 127376
Iter 4800 | Best = 2.5256e+08 | FEs = 145695
Iter 5400 | Best = 2.5256e+08 | FEs = 164061
45 Iter    1 | Best = 2.6997e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18153
Iter 1200 | Best = 2.5256e+08 | FEs = 36319
Iter 1800 | Best = 2.5256e+08 | FEs = 54488
Iter 2400 | Best = 2.5256e+08 | FEs = 72684
Iter 3000 | Best = 2.5256e+08 | FEs = 90889
Iter 3600 | Best = 2.5256e+08 | FEs = 109126
Iter 4200 | Best = 2.5256e+08 | FEs = 127379
Iter 4800 | Best = 2.5256e+08 | FEs = 145691
Iter 5400 | Best = 2.5256e+08 | FEs = 164039
Iter    1 | Best = 2.5927e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18156
Iter 1200 | Best = 2.5256e+08 | FEs = 36312
Iter 1800 | Best = 2.5256e+08 | FEs = 54479
Iter 2400 | Best = 2.5256e+08 | FEs = 72659
Iter 3000 | Best = 2.5256e+08 | FEs = 90869
Iter 3600 | Best = 2.5256e+08 | FEs = 109087
Iter 4200 | Best = 2.5256e+08 | FEs = 127350
Iter 4800 | Best = 2.5256e+08 | FEs = 145646
Iter 5400 | Best = 2.5256e+08 | FEs = 164021
Iter    1 | Best = 2.5825e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18150
Iter 1200 | Best = 2.5256e+08 | FEs = 36305
Iter 1800 | Best = 2.5256e+08 | FEs = 54480
Iter 2400 | Best = 2.5256e+08 | FEs = 72663
Iter 3000 | Best = 2.5256e+08 | FEs = 90873
Iter 3600 | Best = 2.5256e+08 | FEs = 109094
Iter 4200 | Best = 2.5256e+08 | FEs = 127372
Iter 4800 | Best = 2.5256e+08 | FEs = 145665
Iter 5400 | Best = 2.5256e+08 | FEs = 164049
Iter    1 | Best = 2.5637e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18149
Iter 1200 | Best = 2.5256e+08 | FEs = 36311
Iter 1800 | Best = 2.5256e+08 | FEs = 54475
Iter 2400 | Best = 2.5256e+08 | FEs = 72663
Iter 3000 | Best = 2.5256e+08 | FEs = 90880
Iter 3600 | Best = 2.5256e+08 | FEs = 109114
Iter 4200 | Best = 2.5256e+08 | FEs = 127414
Iter 4800 | Best = 2.5256e+08 | FEs = 145734
Iter 5400 | Best = 2.5256e+08 | FEs = 164096
Iter    1 | Best = 2.5667e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18152
Iter 1200 | Best = 2.5256e+08 | FEs = 36312
Iter 1800 | Best = 2.5256e+08 | FEs = 54487
Iter 2400 | Best = 2.5256e+08 | FEs = 72669
Iter 3000 | Best = 2.5256e+08 | FEs = 90885
Iter 3600 | Best = 2.5256e+08 | FEs = 109120
Iter 4200 | Best = 2.5256e+08 | FEs = 127406
Iter 4800 | Best = 2.5256e+08 | FEs = 145732
Iter 5400 | Best = 2.5256e+08 | FEs = 164116
50 Iter    1 | Best = 2.5282e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18150
Iter 1200 | Best = 2.5256e+08 | FEs = 36306
Iter 1800 | Best = 2.5256e+08 | FEs = 54483
Iter 2400 | Best = 2.5256e+08 | FEs = 72685
Iter 3000 | Best = 2.5256e+08 | FEs = 90898
Iter 3600 | Best = 2.5256e+08 | FEs = 109133
Iter 4200 | Best = 2.5256e+08 | FEs = 127381
Iter 4800 | Best = 2.5256e+08 | FEs = 145677
Iter 5400 | Best = 2.5256e+08 | FEs = 164044
Iter    1 | Best = 2.5502e+08 | FEs = 60
Iter  600 | Best = 2.5256e+08 | FEs = 18149
Iter 1200 | Best = 2.5256e+08 | FEs = 36309
Iter 1800 | Best = 2.5256e+08 | FEs = 54475
Iter 2400 | Best = 2.5256e+08 | FEs = 72654
Iter 3000 | Best = 2.5256e+08 | FEs = 90865
Iter 3600 | Best = 2.5256e+08 | FEs = 109097
Iter 4200 | Best = 2.5256e+08 | FEs = 127355
Iter 4800 | Best = 2.5256e+08 | FEs = 145637
Iter 5400 | Best = 2.5256e+08 | FEs = 163992

    Results: Min=2.5256e+08, Median=2.5256e+08, Mean=2.5256e+08, Std=0.0000e+00
  Problem: E2: RF CMOS Cascode LNA 2.4GHz (12D) - HARD with Noise (dim=12, MaxFEs=120000, MaxIter=4000)
    Run: Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12072
Iter  800 | Best = 4.5751e+04 | FEs = 24116
Iter 1200 | Best = 4.5751e+04 | FEs = 36166
Iter 1600 | Best = 4.5751e+04 | FEs = 48216
Iter 2000 | Best = 4.5751e+04 | FEs = 60280
Iter 2400 | Best = 4.5751e+04 | FEs = 72356
Iter 2800 | Best = 4.5751e+04 | FEs = 84453
Iter 3200 | Best = 4.5751e+04 | FEs = 96565
Iter 3600 | Best = 4.5751e+04 | FEs = 108711
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12069
Iter  800 | Best = 4.5751e+04 | FEs = 24130
Iter 1200 | Best = 4.5751e+04 | FEs = 36188
Iter 1600 | Best = 4.5751e+04 | FEs = 48259
Iter 2000 | Best = 4.5751e+04 | FEs = 60341
Iter 2400 | Best = 4.5751e+04 | FEs = 72435
Iter 2800 | Best = 4.5751e+04 | FEs = 84544
Iter 3200 | Best = 4.5751e+04 | FEs = 96681
Iter 3600 | Best = 4.5751e+04 | FEs = 108843
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12063
Iter  800 | Best = 4.5751e+04 | FEs = 24120
Iter 1200 | Best = 4.5751e+04 | FEs = 36166
Iter 1600 | Best = 4.5751e+04 | FEs = 48221
Iter 2000 | Best = 4.5751e+04 | FEs = 60269
Iter 2400 | Best = 4.5751e+04 | FEs = 72333
Iter 2800 | Best = 4.5751e+04 | FEs = 84423
Iter 3200 | Best = 4.5751e+04 | FEs = 96538
Iter 3600 | Best = 4.5751e+04 | FEs = 108681
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12067
Iter  800 | Best = 4.5751e+04 | FEs = 24118
Iter 1200 | Best = 4.5751e+04 | FEs = 36169
Iter 1600 | Best = 4.5751e+04 | FEs = 48218
Iter 2000 | Best = 4.5751e+04 | FEs = 60274
Iter 2400 | Best = 4.5751e+04 | FEs = 72335
Iter 2800 | Best = 4.5751e+04 | FEs = 84432
Iter 3200 | Best = 4.5751e+04 | FEs = 96550
Iter 3600 | Best = 4.5751e+04 | FEs = 108702
5 Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12059
Iter  800 | Best = 4.5751e+04 | FEs = 24104
Iter 1200 | Best = 4.5751e+04 | FEs = 36147
Iter 1600 | Best = 4.5751e+04 | FEs = 48201
Iter 2000 | Best = 4.5751e+04 | FEs = 60271
Iter 2400 | Best = 4.5751e+04 | FEs = 72338
Iter 2800 | Best = 4.5751e+04 | FEs = 84420
Iter 3200 | Best = 4.5751e+04 | FEs = 96522
Iter 3600 | Best = 4.5751e+04 | FEs = 108689
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12066
Iter  800 | Best = 4.5751e+04 | FEs = 24105
Iter 1200 | Best = 4.5751e+04 | FEs = 36151
Iter 1600 | Best = 4.5751e+04 | FEs = 48206
Iter 2000 | Best = 4.5751e+04 | FEs = 60266
Iter 2400 | Best = 4.5751e+04 | FEs = 72335
Iter 2800 | Best = 4.5751e+04 | FEs = 84418
Iter 3200 | Best = 4.5751e+04 | FEs = 96528
Iter 3600 | Best = 4.5751e+04 | FEs = 108684
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12056
Iter  800 | Best = 4.5751e+04 | FEs = 24103
Iter 1200 | Best = 4.5751e+04 | FEs = 36152
Iter 1600 | Best = 4.5751e+04 | FEs = 48208
Iter 2000 | Best = 4.5751e+04 | FEs = 60267
Iter 2400 | Best = 4.5751e+04 | FEs = 72338
Iter 2800 | Best = 4.5751e+04 | FEs = 84420
Iter 3200 | Best = 4.5751e+04 | FEs = 96525
Iter 3600 | Best = 4.5751e+04 | FEs = 108696
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12069
Iter  800 | Best = 4.5751e+04 | FEs = 24130
Iter 1200 | Best = 4.5751e+04 | FEs = 36195
Iter 1600 | Best = 4.5751e+04 | FEs = 48269
Iter 2000 | Best = 4.5751e+04 | FEs = 60345
Iter 2400 | Best = 4.5751e+04 | FEs = 72436
Iter 2800 | Best = 4.5751e+04 | FEs = 84523
Iter 3200 | Best = 4.5751e+04 | FEs = 96620
Iter 3600 | Best = 4.5751e+04 | FEs = 108777
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12072
Iter  800 | Best = 4.5751e+04 | FEs = 24130
Iter 1200 | Best = 4.5751e+04 | FEs = 36191
Iter 1600 | Best = 4.5751e+04 | FEs = 48251
Iter 2000 | Best = 4.5751e+04 | FEs = 60313
Iter 2400 | Best = 4.5751e+04 | FEs = 72390
Iter 2800 | Best = 4.5751e+04 | FEs = 84481
Iter 3200 | Best = 4.5751e+04 | FEs = 96612
Iter 3600 | Best = 4.5751e+04 | FEs = 108768
10 Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12071
Iter  800 | Best = 4.5751e+04 | FEs = 24128
Iter 1200 | Best = 4.5751e+04 | FEs = 36189
Iter 1600 | Best = 4.5751e+04 | FEs = 48255
Iter 2000 | Best = 4.5751e+04 | FEs = 60324
Iter 2400 | Best = 4.5751e+04 | FEs = 72399
Iter 2800 | Best = 4.5751e+04 | FEs = 84490
Iter 3200 | Best = 4.5751e+04 | FEs = 96605
Iter 3600 | Best = 4.5751e+04 | FEs = 108755
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12062
Iter  800 | Best = 4.5751e+04 | FEs = 24108
Iter 1200 | Best = 4.5751e+04 | FEs = 36155
Iter 1600 | Best = 4.5751e+04 | FEs = 48203
Iter 2000 | Best = 4.5751e+04 | FEs = 60269
Iter 2400 | Best = 4.5751e+04 | FEs = 72340
Iter 2800 | Best = 4.5751e+04 | FEs = 84427
Iter 3200 | Best = 4.5751e+04 | FEs = 96543
Iter 3600 | Best = 4.5751e+04 | FEs = 108704
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12069
Iter  800 | Best = 4.5751e+04 | FEs = 24112
Iter 1200 | Best = 4.5751e+04 | FEs = 36164
Iter 1600 | Best = 4.5751e+04 | FEs = 48220
Iter 2000 | Best = 4.5751e+04 | FEs = 60276
Iter 2400 | Best = 4.5751e+04 | FEs = 72349
Iter 2800 | Best = 4.5751e+04 | FEs = 84428
Iter 3200 | Best = 4.5751e+04 | FEs = 96541
Iter 3600 | Best = 4.5751e+04 | FEs = 108702
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12075
Iter  800 | Best = 4.5751e+04 | FEs = 24145
Iter 1200 | Best = 4.5751e+04 | FEs = 36210
Iter 1600 | Best = 4.5751e+04 | FEs = 48277
Iter 2000 | Best = 4.5751e+04 | FEs = 60354
Iter 2400 | Best = 4.5751e+04 | FEs = 72442
Iter 2800 | Best = 4.5751e+04 | FEs = 84547
Iter 3200 | Best = 4.5751e+04 | FEs = 96664
Iter 3600 | Best = 4.5751e+04 | FEs = 108847
Iter    1 | Best = 4.6335e+04 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12067
Iter  800 | Best = 4.5751e+04 | FEs = 24121
Iter 1200 | Best = 4.5751e+04 | FEs = 36186
Iter 1600 | Best = 4.5751e+04 | FEs = 48253
Iter 2000 | Best = 4.5751e+04 | FEs = 60330
Iter 2400 | Best = 4.5751e+04 | FEs = 72412
Iter 2800 | Best = 4.5751e+04 | FEs = 84513
Iter 3200 | Best = 4.5751e+04 | FEs = 96644
Iter 3600 | Best = 4.5751e+04 | FEs = 108813
15 Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12062
Iter  800 | Best = 4.5751e+04 | FEs = 24108
Iter 1200 | Best = 4.5751e+04 | FEs = 36154
Iter 1600 | Best = 4.5751e+04 | FEs = 48213
Iter 2000 | Best = 4.5751e+04 | FEs = 60275
Iter 2400 | Best = 4.5751e+04 | FEs = 72347
Iter 2800 | Best = 4.5751e+04 | FEs = 84440
Iter 3200 | Best = 4.5751e+04 | FEs = 96543
Iter 3600 | Best = 4.5751e+04 | FEs = 108695
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12066
Iter  800 | Best = 4.5751e+04 | FEs = 24125
Iter 1200 | Best = 4.5751e+04 | FEs = 36184
Iter 1600 | Best = 4.5751e+04 | FEs = 48247
Iter 2000 | Best = 4.5751e+04 | FEs = 60319
Iter 2400 | Best = 4.5751e+04 | FEs = 72405
Iter 2800 | Best = 4.5751e+04 | FEs = 84501
Iter 3200 | Best = 4.5751e+04 | FEs = 96608
Iter 3600 | Best = 4.5751e+04 | FEs = 108770
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12066
Iter  800 | Best = 4.5751e+04 | FEs = 24132
Iter 1200 | Best = 4.5751e+04 | FEs = 36189
Iter 1600 | Best = 4.5751e+04 | FEs = 48254
Iter 2000 | Best = 4.5751e+04 | FEs = 60332
Iter 2400 | Best = 4.5751e+04 | FEs = 72415
Iter 2800 | Best = 4.5751e+04 | FEs = 84507
Iter 3200 | Best = 4.5751e+04 | FEs = 96633
Iter 3600 | Best = 4.5751e+04 | FEs = 108778
Iter    1 | Best = 4.5775e+04 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12071
Iter  800 | Best = 4.5751e+04 | FEs = 24141
Iter 1200 | Best = 4.5751e+04 | FEs = 36205
Iter 1600 | Best = 4.5751e+04 | FEs = 48268
Iter 2000 | Best = 4.5751e+04 | FEs = 60338
Iter 2400 | Best = 4.5751e+04 | FEs = 72427
Iter 2800 | Best = 4.5751e+04 | FEs = 84525
Iter 3200 | Best = 4.5751e+04 | FEs = 96647
Iter 3600 | Best = 4.5751e+04 | FEs = 108818
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12074
Iter  800 | Best = 4.5751e+04 | FEs = 24128
Iter 1200 | Best = 4.5751e+04 | FEs = 36190
Iter 1600 | Best = 4.5751e+04 | FEs = 48248
Iter 2000 | Best = 4.5751e+04 | FEs = 60321
Iter 2400 | Best = 4.5751e+04 | FEs = 72394
Iter 2800 | Best = 4.5751e+04 | FEs = 84495
Iter 3200 | Best = 4.5751e+04 | FEs = 96602
Iter 3600 | Best = 4.5751e+04 | FEs = 108745
20 Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12068
Iter  800 | Best = 4.5751e+04 | FEs = 24117
Iter 1200 | Best = 4.5751e+04 | FEs = 36164
Iter 1600 | Best = 4.5751e+04 | FEs = 48224
Iter 2000 | Best = 4.5751e+04 | FEs = 60291
Iter 2400 | Best = 4.5751e+04 | FEs = 72365
Iter 2800 | Best = 4.5751e+04 | FEs = 84455
Iter 3200 | Best = 4.5751e+04 | FEs = 96569
Iter 3600 | Best = 4.5751e+04 | FEs = 108726
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12060
Iter  800 | Best = 4.5751e+04 | FEs = 24109
Iter 1200 | Best = 4.5751e+04 | FEs = 36162
Iter 1600 | Best = 4.5751e+04 | FEs = 48204
Iter 2000 | Best = 4.5751e+04 | FEs = 60271
Iter 2400 | Best = 4.5751e+04 | FEs = 72346
Iter 2800 | Best = 4.5751e+04 | FEs = 84428
Iter 3200 | Best = 4.5751e+04 | FEs = 96540
Iter 3600 | Best = 4.5751e+04 | FEs = 108710
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12066
Iter  800 | Best = 4.5751e+04 | FEs = 24109
Iter 1200 | Best = 4.5751e+04 | FEs = 36162
Iter 1600 | Best = 4.5751e+04 | FEs = 48221
Iter 2000 | Best = 4.5751e+04 | FEs = 60292
Iter 2400 | Best = 4.5751e+04 | FEs = 72366
Iter 2800 | Best = 4.5751e+04 | FEs = 84451
Iter 3200 | Best = 4.5751e+04 | FEs = 96559
Iter 3600 | Best = 4.5751e+04 | FEs = 108712
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12064
Iter  800 | Best = 4.5751e+04 | FEs = 24120
Iter 1200 | Best = 4.5751e+04 | FEs = 36172
Iter 1600 | Best = 4.5751e+04 | FEs = 48225
Iter 2000 | Best = 4.5751e+04 | FEs = 60287
Iter 2400 | Best = 4.5751e+04 | FEs = 72354
Iter 2800 | Best = 4.5751e+04 | FEs = 84432
Iter 3200 | Best = 4.5751e+04 | FEs = 96551
Iter 3600 | Best = 4.5751e+04 | FEs = 108718
Iter    1 | Best = 4.9006e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12072
Iter  800 | Best = 4.5751e+04 | FEs = 24136
Iter 1200 | Best = 4.5751e+04 | FEs = 36208
Iter 1600 | Best = 4.5751e+04 | FEs = 48286
Iter 2000 | Best = 4.5751e+04 | FEs = 60376
Iter 2400 | Best = 4.5751e+04 | FEs = 72475
Iter 2800 | Best = 4.5751e+04 | FEs = 84584
Iter 3200 | Best = 4.5751e+04 | FEs = 96705
Iter 3600 | Best = 4.5751e+04 | FEs = 108859
25 Iter    1 | Best = 4.9005e+09 | FEs = 60
Iter  400 | Best = 4.5751e+04 | FEs = 12074
Iter  800 | Best = 4.5751e+04 | FEs = 24110
Iter 1200 | Best = 4.5751e+04 | FEs = 36165
Iter 1600 | Best = 4.5751e+04 | FEs = 48224
Iter 2000 | Best = 4.5751e+04 | FEs = 60289
Iter 2400 | Best = 4.5751e+04 | FEs = 72367
Iter 2800 | Best = 4.5751e+04 | FEs = 84449
Iter 3200 | Best = 4.5751e+04 | FEs = 96552
Iter 3600 | Best = 4.5751e+04 | FEs = 108708
